korumasız,unprotected,2.24,3.18,2.06,ADJ
korunmak,depot,3.09,2.1,3.23,VB
korunulabilen,foxhole,3.18,3,3.05,ADJ
korunum,casing,2.65,1.98,2.98,NN
koruyucu,protective,3.77,2.48,3.81,ADJ
köşe,corner,2.92,2.19,2.94,NN
köşe yazarı,columnist,3.24,2.13,3.25,NN
köşe yazısı,clause,2.95,2.16,2.9,NN
köşegen,diagonal,3.09,2.15,3.07,NN
köşk,pavilion,3.55,2.02,3.13,NN
koskoca,immense,3.24,3.43,2.81,ADJ
koskocaman,immense,3.24,3.43,2.81,ADJ
koşmak,run,3.71,3.12,3.22,VB
kösnü,lust,3.63,3.72,2.82,NN
kösnül,erotic,3.42,4.14,3.45,ADJ
köstebek^,taupe,2.85,2.35,3.39,NN
kostüm,costume,3.53,2.89,3.68,NN
koşturma,scurry,1.98,2.8,2.57,NN
koşturmak,rush,2.53,3.78,3.9,VB
koşu,running,3.77,3.26,3.45,NN
koşu ayakkabıları,running shoes,3.42,2.39,3.44,NN
koşucu,runner,3.34,3.03,3.45,NN
koşucu devekuşu,emu,3.23,2.5,3.61,NN
koşuk^,poem,3.81,2.58,3.66,NN
koşul,must,3.23,2.55,3.03,NN
koşulsuz,unconditional,3.8,2.55,3.36,ADJ
koşum,harness,2.74,2.45,2.77,NN
koşum çivisi,kingpin,2.69,3.07,3.09,NN
koşum takımı,harness,2.74,2.45,2.77,NN
koşuntu,crewman,3.07,2.1,2.96,NN
koşuşmak,frisk,2.9,3.8,2.92,VB
koşuşturma,whirl,3.23,2.79,2.97,NN
koşuşturmak,scour,2.95,2.55,3.16,VB
koşut,parallel,3.15,1.94,3.28,NN
kot^,jean,3.53,1.71,3.1,NN
kota,quota,2.55,2.55,3.45,NN
kötek^,rubdown,3.76,2.62,3.03,NN
kötü,evil,1.67,3.34,2.3,ADJ
fen,evil,1.67,3.34,2.3,ADJ
kötü adam,villain,2,2.96,2.23,NN
kötü davranış,misconduct,2.28,2.8,3.08,NN
kötü huylu,wanton,3.12,2.08,2.57,ADJ
kötü niyetli,malicious,1.66,2.98,2.89,ADJ
kötü şöhret,notoriety,3.34,3.12,3.39,NN
kötüle^mek,disparage,2,2.48,2.26,VB
kötüleşen,deteriorating,1.82,3.26,2.59,ADJ
kötülük^,malice,1.91,2.91,2.78,NN
kötümser,pessimistic,2.45,2.74,2.5,ADJ
kötüye kullanma,misuse,2.13,2.74,2.95,NN
kova,pail,2.75,1.62,3.04,NN
kovala>mak,chase,2.39,3.8,2.84,VB
kovalayan,chaser,2.86,2.95,3.17,ADJ
kovan,hive,2.5,2.64,3.36,NN
kovboy,buckaroo,3.27,2.65,2.85,NN
kovma,tart,3.22,2.9,3.34,NN
kovmak,expel,2.38,2.62,2.59,VB
kovulma,expulsion,1.76,2.83,2.29,NN
kovuşturma,prosecution,2.19,2.78,1.94,NN
kovuşturulma,follow,2.91,2.38,2.91,NN
koy,cove,3.34,2.09,3.53,NN
köy,village,3.48,2.2,3.3,NN
köy yeri,village,3.48,2.2,3.3,NN
koyak^,valley,3.61,1.85,3.06,NN
köydeş,peasant,2.81,2.5,2.96,ADJ
koygun,pathetic,2.06,2.28,2.09,ADJ
köylü,peasant,2.81,2.5,2.96,ADJ
koymak,put,3.05,2.43,3.47,VB
koyu,dark,3.04,2.55,2.81,ADJ
koyulmak,emerge,3.38,2.87,3.84,VB
koyun,sheep,3.16,1.98,2.71,NN
koyun derisi,mocha,3.77,2.18,3.31,NN
koyuverme,break,3.05,2.86,2.75,NN
koyuvermek,unleash,2.8,3.07,3.34,VB
koz,trump,2.59,2.17,3.43,NN
koza,cocoon,3.11,1.93,2.71,NN
kozalak^,cocoon,3.11,1.93,2.71,NN
kozmetik^,cosmetic,3.05,2.94,3.37,ADJ
kozmik^,cosmic,4.06,3.2,2.92,ADJ
kozmopolit,cosmopolitan,3.4,2.43,3.33,ADJ
kozmos,cosmos,3.75,2.64,2.57,NN
kraker,cracker,3.06,2.32,3.13,NN
kral,king,3.5,2.73,3.27,NN
kral yılan,king snake,2.13,3.82,2.4,NN
kraliçe,queen,3.76,3.03,3.52,NN
kraliyet,royalty,3.26,2.66,3.34,NN
krallık^,kingdom,3.87,2.6,3.88,NN
kramp,cramp,1.96,2.87,2.75,NN
krank,crank,2.43,2.84,3.09,NN
krater,crater,3.08,2.92,2.9,NN
kravat,tie,3.17,2.05,3.09,NN
kreatif,creative,4.03,2.93,3.89,ADJ
kredi,credit,3,2.69,3,NN
kredi kartı,credit card,3.28,2.76,3.08,NN
kredibilite,credibility,4,2.53,3.46,NN
krema,cream,3.78,2.4,3.56,NN
kremalı,creamed,3.55,2.88,3.28,ADJ
kremsi,creamy,3.74,2.06,3.53,ADJ
krep,pancakes,4.22,2.17,3.95,NN
kreş,nursery,3.55,2.65,2.95,NN
kreşendo,crescendo,3.29,2.96,3.4,NN
kriket,cricket,3.36,2.11,2.94,NN
kriptonit,kryptonite,3.11,3.43,2.98,NN
kristal,crystal,3.88,2.55,3.86,NN
kritik^,critical,2.48,2.98,2.61,ADJ
kriz,crisis,1.53,3.65,2.39,NN
kroket,croquet,3.32,2.25,3.32,NN
kroki,sketch,3.61,2.67,3.6,NN
krom,chrome,3.63,2.5,3.13,NN
kromozom,chromosome,2.98,1.94,2.3,NN
kronik^,chronic,2.43,2.96,2.63,ADJ
kronometre,timer,2.91,2.59,2.64,NN
kruvasan,croissant,4,2.75,3.52,NN
kruvazör,cruiser,3.16,1.95,3.35,NN
kuaför,hairdresser,3.36,2.46,2.86,NN
kuantum,quantum,3.08,2.84,2.93,NN
kuartet,quart,2.95,2.37,3.46,NN
kubbe,dome,3.48,2.71,3.27,NN
kübik^,cubic,2.85,2,3.3,ADJ
kucak^,bosom,3.72,2.85,3,NN
kucakla>mak,cuddle,4.3,2.42,3.83,VB
küçücük^,diminutive,2.71,2.25,2.81,ADJ
küçük abdest,urine,1.95,2.69,2.78,NN
küçük adam,pipsqueak,2.57,2.72,2.68,NN
küçük alet,gadget,3.37,2.43,3.18,NN
küçük flüt,piccolo,3.25,2.67,2.98,NN
küçük görmek,belittle,1.85,2.53,1.96,VB
küçük hanım,damsel,3.37,2.72,2.65,NN
küçük hindistan cevizi,nutmeg,3.38,2.12,3.52,NN
küçük kilise,chapel,3.84,1.73,2.4,NN
küçük oda,den,3.06,1.93,3.34,NN
küçük parmak^,pinkie,3.41,1.93,3.04,VB
küçük performans,sideshow,2.93,3,3.29,NN
küçük şişe,vial,2.81,2.3,3.29,NN
küçük^,little,3.46,2.6,3.09,ADJ
küçültmek,shrink,2.5,2.21,2.35,VB
küçültücü,demeaning,1.81,2.37,2.59,NN
küçümseme,scorn,2.04,2.77,2.53,NN
küçümse^mek,belittle,1.85,2.53,1.96,VB
küçümsenen,despicable,1.88,2.93,2.12,NN
küçümsenmiş,underrated,3.27,2.82,3.19,ADJ
küçümseyen,scornful,1.75,2.86,3.02,NN
küçümseyici,jeering,1.76,3.29,2.66,ADJ
kuduz,rabies,1.59,3.5,2.24,ADJ
küf,mildew,1.81,2.57,2.6,NN
küf<ür,blasphemy,1.98,3.33,2.8,NN
küfret^mek,abuse,1.27,3.61,1.95,VB
küfür et^mek,abuse,1.27,3.61,1.95,VB
küflü,moldy,1.48,2.68,2.65,ADJ
küfürlü,abusive,1.53,3.14,2.29,ADJ
kuintet,quintet,3.3,2.17,2.87,NN
kukla,dummy,2.33,2.4,2.36,NN
kuklacı,puppeteer,3.4,2.61,3.43,NN
kükreme,roar,3.19,3.58,3.44,NN
kukuleta,hood,2.98,2.17,2.93,NN
kükürt^,brimstone,2.34,2.44,2.33,NN
kul,bondsman,2.29,2.62,2.75,NN
kül,cinder,2.9,2.46,3.38,NN
kül suyu,lye,2.63,2.65,2.96,NN
kül tablası,ashtray,2.26,2.24,3.28,NN
kulaç,fathom,3.11,2.86,2.65,NN
kulak asmak,heed,2.89,2.72,2.98,VB
kulak misafiri olmak,overhear,2.45,2.64,3.11,VB
kulak vermek,hark,2.83,2.05,3.03,VB
kulak^,ear,3.43,2.25,3.87,NN
kulaklık^,headphones,3.74,2,3.46,NN
külçe,nugget,3.65,2.16,2.97,NN
kule,tower,3.12,2.43,3.23,NN
külfet,weight,2.46,2.53,3.48,NN
külhanbeyi,roughneck,2.37,2.82,3.67,NN
külhani,roughneck,2.37,2.82,3.67,ADJ
kullanıcı,user,2.34,2.11,3.28,NN
kullanılabilir,usable,3.29,2.22,3.56,ADJ
kullanılabilirlik^,availability,3.34,2.69,3.25,NN
kullanılır olmak,avail,3.21,2.39,3.5,VB
kullanılma>mak,die,1.34,3.95,2.14,VB
kullanılmamış,zilch,2.45,2.53,2.63,ADJ
kullanılmayan,unused,2.88,2,3.16,ADJ
kullanım,usage,3.05,1.75,3.52,NN
kullanımda olmak,outdo,2.98,3.22,3.95,VB
kullanışlı,handy,3.6,2.31,3.58,ADJ
kullanışlılık^,usefulness,3.2,2.75,3.48,NN
kullanışsız,impractical,2.39,2.77,2.72,ADJ
kullanma,usage,3.05,1.75,3.52,NN
kullanmak,employ,3.45,2.42,3,VB
kulluk^,slavery,1.5,3.23,1.84,NN
külot,panties,3.69,3.33,2.98,NN
külotlu çorap^,pantyhose,3.25,2.54,3.22,NN
kulp,lug,2.79,2.23,2.98,NN
kült,religion,3.21,3,2.71,ADJ
kültür,culture,3.64,2.53,3.36,NN
kültürel,cultural,3.95,2.78,3.21,ADJ
kültürfizik^,calisthenics,3.03,2.44,3.15,NN
kültürlü,cultured,3.58,2.17,3.7,ADJ
kültürsüz,philistine,2.26,2.17,2.93,ADJ
kulübe,cottage,3.82,1.98,3.54,NN
kuluçka,incubation,2.73,2.07,2.87,NN
kuluçka makinesi,incubator,2.45,2.17,3.18,NN
kulüp binası,clubhouse,3.74,2.39,3.37,NN
kulüp^,club,3.75,2.38,3.06,NN
külüstür,banger,2.53,2.17,3.23,ADJ
külüstür araba,jalopy,3.08,2.47,2.56,NN
kulvar,lane,3.15,2.48,3.98,NN
kum,sand,3.58,2.22,2.91,NN
kum fırtınası,sandstorm,2.6,2.66,2.63,NN
kum havuzu,sandbox,3.38,2.2,3.55,NN
kum saati,hourglass,3.31,2.05,2.78,NN
kuma,spousal,3.5,2.71,3.61,NN
kumanda,command,2.6,2.83,4.11,NN
kumandan,commandant,3.08,2.48,2.69,NN
kumar,gambling,1.95,3.46,2.56,NN
kumar oyna>mak,punt,2.81,2.5,3.16,VB
kumarbaz,gambler,2.58,3.4,2.72,NN
kumarcı,gambler,2.58,3.4,2.72,NN
kumarhane,casino,2.84,3.53,2.92,NN
kumaş,fabric,3.53,1.7,3.4,NN
kümbet,dome,3.48,2.71,3.27,NN
küme,cluster,3.03,2.61,2.95,NN
kümes,henhouse,2.8,2.46,3.03,NN
kümes hayvanı,fowl,2.79,2.53,3.4,NN
kümes hayvanları,poultry,3.34,2.48,3.34,NN
kumkat,kumquat,3.55,1.88,2.8,NN
kumluk^,desert,3.18,2.25,3.29,NN
kumral,auburn,3.45,2.31,3.31,ADJ
kumsal,beach,4.11,3.05,3.35,NN
kumsal partisi,clambake,2.8,2.59,3.2,NN
kumtaşı,grit,2.78,2.61,3.69,NN
kumul,dune,3.18,1.88,3.08,NN
kundakçı,arsonist,1.75,3.98,2.21,NN
kundakçılık^,arson,1.63,3.21,2.39,NN
kunduracı,shoemaker,3.43,1.85,3.42,NN
kunduz,beaver,3,2.53,3.08,NN
künh,essence,3.88,2.43,3.31,NN
kup,coupe,3.03,2.37,3.16,NN
küp,cube,2.88,2.05,3.27,NN
kupa,mug,2.58,2.42,2.91,NN
küpe,earring,3.73,2.3,3.36,NN
küpe çiçeği,fuchsia,3.07,2.39,3.36,NN
küpeşte,banister,3.21,1.78,3.42,NN
kupon,coupon,3.65,2.61,3.27,NN
kupür,incision,1.98,2.95,2.53,NN
kupürler albümü,scrapbook,3.36,2.45,3.96,NN
kur,courtship,3.5,3.19,3.19,NN
kür,cure,4.41,2.75,3.23,NN
kur yapmak,woo,3.69,2.67,3.16,VB
kurabiye,cookie,4.16,2.85,3.55,NN
kuraklık^,drought,1.9,2.28,1.98,NN
kural,rule,2.75,2.34,2.31,NN
kuralı,example,2.95,2.28,3.87,ADJ
kuram,theory,3.33,2.71,3.38,NN
kuramsal,theoretical,2.9,2.45,2.99,ADJ
kurbağa,frog,3.42,2.54,3.25,NN
kurbağa adam,diver,3.33,3.21,3.45,NN
kurbağa gibi,froggy,3.36,2.18,2.89,ADJ
kurban,victim,1.53,3.19,1.89,NN
kurcala>mak,tamper,2.17,3.28,2.82,VB
kürdan,toothpick,2.95,2.17,3.48,NN
küre,sphere,3.61,2.5,3.3,ADJ
küre kuşağı,sash,3.24,2.5,3.25,NN
kürek çekme,boating,3.82,2.82,3.41,NN
kürek^,spade,3.24,2.37,2.94,NN
küresel,global,3.29,2.35,2.89,ADJ
kurgu,fiction,3.74,2.85,3.73,NN
kurgusal,nonfiction,3.48,2.43,3.24,ADJ
kürk,fur,3.33,2.32,3.56,NN
kürklü,furry,3.82,2.35,3.13,ADJ
kurmak,install,3.48,2.36,3.84,VB
kurnaz,cagey,2.33,2.8,3.06,ADJ
kurnazlıkla,masterful,3.86,2.69,3.89,ADV
kurnazlıkla yenmek,outsmart,3.4,3.15,4.19,VB
kursak^,throat,2.88,2.6,3.42,NN
kurşun,bullet,2.23,3.45,2.47,NN
kurşun geçirmez,bulletproof,3.6,3.9,3.43,ADJ
kurşunlu,leaded,2.76,2.26,2.62,NN
kurt adam,werewolf,2.43,3,2.72,NN
kurt^,wolf,3.63,3.13,2.8,NN
kürtaj,abortion,1.79,3.22,2.87,NN
kurtarıcı,savior,3.8,2.69,3.12,NN
kurtarma,rescue,4.02,3,3.47,NN
kurtarmak,save,4.13,2.81,3.67,VB
kurtçuk^,maggot,1.5,3.3,2.28,NN
kurtulan,survivor,3.84,2.91,3.63,NN
kurtulma,riddance,2.9,2.75,2.89,NN
kurtulmak,disengage,2.53,2.48,3.2,VB
kurtulmalık^,ransom,1.66,2.73,1.72,NN
kurtulmuş,rid,2.34,2.69,3.03,ADJ
kurtuluş,salvation,3.97,2.28,3.34,NN
kuru,dry,2.93,2.4,3.61,ADJ
kuru gürültü,fanfare,3.15,2.96,3.5,NN
kuru ot yığını,haystack,3.43,2.29,3.19,NN
kuru sümük^,booger,2.13,2.4,2.67,NN
kuru üzüm,raisin,3.53,2.33,3.37,NN
kurucu,founder,3.23,2.48,3.35,NN
kurul,posse,2.76,2.71,3.39,NN
kurula>mak,dab,3,2.06,3.31,VB
kurultay,congress,2.28,2.31,2.24,NN
kurulum,setup,2.68,2.83,2.86,NN
kuruluş,enterprise,3.5,2.5,3.33,NN
kurum,institution,2.5,2.55,2.87,NN
kurumamış,age,3.39,2.36,2.84,ADJ
kurumuş sümük^,booger,2.13,2.4,2.67,NN
kurun,era,3.15,2.31,2.96,NN
kuruntu,conception,3.5,3.55,2.72,NN
kuruntulu,neurotic,2.42,2.99,2.58,ADJ
kuruş,penny,3.65,3.28,3.2,NN
kurusıkı,bluff,2.79,2.59,3.11,NN
kurutma,dehydration,2.19,2.84,2.16,NN
kurutma kağıdı,blotter,3.25,2.57,3.13,NN
kurutmak,clothesline,3.12,2.66,3.44,VB
kurutucu,dryer,3.11,1.72,2.79,NN
kurutulmamış,age,3.39,2.36,2.84,ADJ
kurye,courier,3.25,2.34,3.4,NN
kuş,bird,3.88,2.42,3.44,NN
kuş beyinli,nitwit,2.38,2.48,2.27,ADJ
kuş kafesi,birdcage,3.1,2.62,2.76,NN
kusacak gibi,queasy,1.87,2.91,2.62,NN
kuşak^,sash,3.24,2.5,3.25,NN
kusarak çıkarmak,barf,1.66,3,2.36,VB
küşat,opening,3.48,2.8,3.84,NN
kuşatma,siege,2.55,3.28,2.7,NN
kuşatmak,translate,3.34,1.88,3.28,VB
kuşçu,birdman,3,2.58,3.25,NN
kuşkonmaz,asparagus,3.22,1.87,3.34,NN
kuşku,angst,2.25,3.38,2.31,NN
kuşkucu,skeptic,2.61,3.18,3.3,NN
kuşkuculuk^,skepticism,2.65,3.15,2.96,NN
kuşkulandırmak,startle,2.83,2.7,2.78,VB
kuşkulanılan,dicey,2.62,2.85,2.65,NN
kuşkulu,questionable,2.74,2.28,2.78,ADJ
küskün,resentful,2,2.68,2.56,ADJ
kusmak,puke,1.42,3.03,2.05,VB
küsme,sulk,2.11,2.15,2.34,NN
küsmek,sulk,2.11,2.15,2.34,VB
kusmuk^,vomit,1.49,2.91,2.22,NN
küspe,pulp,2.97,2.41,2.59,NN
küstah,insolent,1.87,3.22,2.56,ADJ
küstahlık^,insolence,2.25,2.42,3.11,NN
kusuntu,vomit,1.49,2.91,2.22,NN
kusur,defect,1.95,2.57,2.19,NN
kusurlu,defective,2.26,2.59,2.34,ADJ
kusursuz,perfecto,4.15,2.52,3.36,ADJ
kut,bliss,4.31,2.57,3.68,NN
kut<up^,pole,3.3,2.03,2.8,NN
kut<ur,diameter,2.88,2.52,3.14,NN
kutlama,celebration,4.27,3.45,4,NN
kutla^mak,celebrate,4.42,3.87,3.56,VB
kütle,mass,3.08,2.28,3.24,NN
kutlu,blessed,4.25,2.28,3.16,ADJ
kutsal,sacred,3.98,3,3.06,ADJ
kutsal kap^,grail,3.03,2.54,3.36,NN
kutsal olmayan,unholy,2.54,3.08,2.55,ADJ
kutsal şeye saygısızlık^,sacrilege,2.32,2.93,2.86,NN
kutsal yer,sanctum,3.05,2.37,3.61,NN
kutsallaştırmak,bless,4,2.79,3.63,VB
kutsallık^,sanctity,3.22,2.4,3.32,NN
kutsa^mak,bless,4,2.79,3.63,VB
kutsanan,consecrated,2.91,2.35,2.98,ADJ
kutsi,hallowed,3.23,2.23,2.98,ADJ
kutsiyet,holiness,3.09,2.24,3,NN
kutu,can,3.71,2.07,3.72,NN
kütük^,stump,2.81,2.43,2.77,NN
kütüphane,library,3.67,1.76,3.68,NN
kütüphaneci,librarian,3.69,1.38,3,NN
kutupsal,polar,3.1,2.48,2.55,ADJ
kuvars,quartz,3.37,2.62,3.44,NN
küvet,bathtub,3.63,2.32,3.46,NN
kuvetle,forte,3.35,2.29,3.71,ADJ
kuvvet,zing,3.98,2.91,3.68,NN
kuvvetlendirme,arbitration,2.55,2.71,2.6,NN
kuvvetli,iron,3.02,2.12,3.26,ADJ
kuyruk^,breech,2.07,2.29,3.03,NN
kuyruklu,whopping,3,2.5,2.77,ADJ
kuyruklu yalan,whopper,3.28,2.7,3.03,NN
kuyrukluyıldız,comet,3.95,2.9,2.82,NN
kuytu,nook,3.67,1.9,3.24,ADJ
kuyumcu,jeweler,3.48,2.37,3.37,NN
kuzen,cousin,3.56,1.8,3.14,NN
kuzey,north,3.36,1.58,3,NN
Kuzey Amerika cevizi,hickory,3.45,1.98,2.98,NN
kuzeybatı,northwest,3.41,1.86,2.95,NN
kuzeybatıdan gelen,northwestern,3.2,2.03,3.07,ADJ
kuzeydoğu,northeast,3.25,2.33,3.45,NN
kuzeye yönelen,northbound,3.23,2.9,3.37,ADJ
kuzgun,raven,3.06,2.67,3.06,NN
Kuzu,lamb,3.65,2.16,3.36,NN
labirent,maze,3.42,2.92,2.78,NN
laboratuvar,lab,2.79,2.68,3.84,NN
lades kemiği,wishbone,3.6,2.5,3.11,NN
ladin,spruce,3.28,2.09,2.98,NN
laf,promise,3.82,2.45,3.74,NN
lafazan,loudmouth,2.12,3.11,2.7,ADJ
lafazanlık^,chatter,3.45,2.72,3.48,NN
lafçı,loudmouth,2.12,3.11,2.7,NN
lağım,sewer,1.95,2.2,2.56,NN
lağım döşemi,sewage,1.67,2.55,2.45,NN
lah<it^,sarcophagus,2.91,2.35,2.79,NN
lahana,cabbage,2.8,1.96,3.47,NN
lahana salatası,coleslaw,2.95,2.23,3.69,NN
lahana turşusu,sauerkraut,3.25,2.45,3.06,NN
lahika,additional,3.58,2.31,2.98,NN
lahut,hallowed,3.23,2.23,2.98,ADJ
lahza,jiffy,3.55,2.95,3.53,NN
laik^,profane,1.74,2.78,2.46,ADJ
lakaydi,apathy,2.34,2.4,3.08,NN
lakayıt,irrelevant,2.18,2.36,2.84,ADJ
lake,lacquer,2.98,2.15,3,ADJ
lakırtı,promise,3.82,2.45,3.74,NN
lakırtı ebesi,loudmouth,2.12,3.11,2.7,NN
lakırtı kavafı,loudmouth,2.12,3.11,2.7,NN
laktoz,lactose,2.72,2.22,2.63,NN
lal,garnet,3.56,2.62,3.15,ADJ
lale,tulip,4.13,2.2,3.18,NN
lalettayin,haphazard,2.14,2.84,2.35,ADJ
lama,llama,3.22,2.52,3.32,NN
lamba,lamp,3.37,1.86,3.52,NN
lanet,curse,1.95,3.1,3.08,ADJ
lanet et^mek,darn,2.41,2.09,3.28,VB
lanet olası,drat,2.63,2.2,2.74,NN
lanetleme,flipping,3.17,2.48,3,NN
lanetle>mek,darn,2.41,2.09,3.28,VB
lanetlenmiş,flipping,3.17,2.48,3,ADJ
lanetli,accursed,2.11,3.17,2.57,ADJ
langırt,pinball,3.55,2.98,3.54,NN
lansman,presentation,2.95,2.83,2.81,NN
lapa,mush,2.53,2.11,2.9,NN
lapa lapa,flaky,2.29,2.25,2.33,ADJ
larenjit,laryngitis,2.07,2.28,2.53,NN
larva,maggot,1.5,3.3,2.28,NN
lastik^,tire,2.78,2.05,3.26,NN
lateks,latex,2.48,2.36,3.27,NN
latife,banter,3.24,2.25,3.14,NN
latifeci,jester,2.77,2.88,3.18,NN
latte,latte,3.73,2.9,3.7,NN
laubali,cavalier,3.24,2.5,3.26,ADJ
lav,lava,2.67,3.13,2.06,NN
lavabo,sink,2.81,2.35,2.55,NN
lavanta,lavender,3.95,2.41,3.52,NN
lavman,enema,2.15,2.57,2.1,NN
layemut,immortal,3.62,3.15,2.97,ADJ
layık^,deserving,3.85,2.68,4.09,ADJ
lazanya,lasagna,4.05,3.02,3.45,NN
lazer,laser,3.32,3.05,3.26,NN
lazım,need,3.23,2.34,3.03,ADJ
lazıme,justification,3.34,2.55,3.74,NN
lazımlık^,potty,2.65,1.92,3.2,NN
lebalep^,wipe,2.79,2.27,3.22,ADV
helal,lawful,3.63,2.35,3.36,ADJ
legal,lawful,3.63,2.35,3.36,ADJ
leğen,pelvic,3.21,2.37,2.7,NN
lego,lego,3.57,3.03,3.65,NN
lehçe,dialect,3.5,2.63,3.18,NN
lehim lambası,blowtorch,3.11,3.38,2.87,NN
lehtar,beneficiary,3.6,2.73,3.75,NN
lejyon,legion,3.16,2.59,2.94,NN
leke,stain,2,2.64,2.81,NN
lekele>mek,contaminate,2.27,3.34,2.63,VB
lekeli,clean,4.05,2.29,3.56,ADJ
lekesiz,spotless,3.53,2.25,3.37,ADJ
lektör,lecturer,2.71,2.24,2.94,NN
lenfoma,lymphoma,1.8,2.8,1.69,NN
lento,headlock,2.3,2.7,2.59,NN
leopar,leopard,3.72,3.63,2.65,NN
let,let,3.48,1.86,3.53,NN
levazım subayı,quartermaster,2.8,2.5,3.33,NN
levha,sheet,3.29,1.82,3,NN
levrek^,perch,3.18,2.19,3.13,NN
leylak rengi,mauve,3.05,1.94,3.19,NN
leylak^,lilac,3.98,2.32,3.62,NN
leyli,boarding,3.11,2.13,2.86,ADJ
lezbiyen,dyke,2.4,2.34,2.34,ADJ
lezzet,zest,3.88,3.21,3.79,NN
lezzetli,delicious,4.19,2.96,3.4,ADJ
lezzetsiz,unsavory,2.03,2.68,2.24,ADJ
libas,clothes,3.89,2.07,3.24,NN
liberal,catholic,2.98,1.92,2.59,ADJ
libero,freeman,3.81,2.71,3.71,NN
libido,libido,3.93,3.34,2.98,NN
lider,leader,3.62,2.98,3.65,ADJ
liderlik^,leadership,3.5,2.88,3.92,NN
liet,song,4.3,2.8,3.98,NN
lif,fiber,3.21,2.29,3.18,NN
lig^,league,3.18,2.63,3.64,NN
likidasyon,cleanup,2.93,2.02,3.8,NN
likit^,bankroll,3.53,2.98,3.29,ADJ
likör,liqueur,2.87,3.03,3.37,NN
likra,lycra,2.75,2.2,2.73,NN
liman,harbor,3.43,2.07,3.19,NN
liman bölgesi,waterfront,4.25,2.39,3.33,NN
limana giren,inbound,3.06,2.53,3.48,ADJ
lime,piece,3.12,2.29,3.06,NN
limit,cutoff,2.07,2.46,3,NN
limitet,finite,3.34,2.72,2.9,ADJ
limo,limo,3.57,2.58,3.44,NN
limon,lemon,3.69,2.76,3.22,NN
limonata,lemonade,4.03,2.82,3.5,NN
limuzin,limousine,3.57,3.33,3.6,NN
linc^,lynching,1.34,2.96,1.77,NN
linolyum,linoleum,2.74,1.89,3.27,NN
liposakşın,liposuction,2.84,2.53,2.61,NN
lira,lira,3.3,2.05,3.04,NN
lira,lira,3.3,2.05,3.04,NN
lirik tarzında,lyrical,3.92,2.41,3.38,ADJ
lirik^,lyric,3.77,2.29,3.32,ADJ
lisan,language,3.69,2.35,4.19,NN
lisans,license,3.46,2.85,3.9,NN
liste,list,3.45,1.78,3.31,NN
listeleme,listing,3.34,1.95,3.28,NN
listelenmemiş,unlisted,2.61,2.37,3,ADJ
literatür,literature,3.72,2.35,3.53,NN
litre,liter,2.69,2.33,3.08,NN
lityum,lithium,2.88,2.25,2.9,NN
liva,starboard,3.21,2.56,3.21,NN
lobi,lobby,2.88,2.83,3.27,NN
lobici,lobbyist,2.16,2.37,2.73,NN
lobotomi,lobotomy,1.73,3.16,1.5,NN
loca,lodge,3.72,2.17,3.4,NN
lodos,south,3.56,2.24,2.95,NN
log,log,2.97,2.65,3.35,NN
logo,logo,3.27,2.16,3,NN
loğusalık^,confinement,2.53,2.92,1.73,NN
lojik,logic,3.79,2.34,3.85,NN
lojistik^,logistics,3.03,2.38,3.33,ADJ
lokal,local,3.89,2.4,3.84,ADJ
lokalize,localized,3.03,1.7,3.43,NN
lokanta,diner,3.88,2.52,3.72,NN
lokma,morsel,3.15,2.21,3.26,NN
lokman ruhu,ether,2.82,2.91,2.63,NN
lokomotif,locomotive,3.48,3.25,3.12,NN
lolipop,lollipop,4.15,2.44,3.55,NN
lomber,lumbar,2.74,2.14,2.91,NN
lomboz,porthole,2.93,2.13,3.23,NN
lonca,guild,3.22,2.8,3.65,NN
lop,plop,3.25,2.39,3.12,ADJ
lor,curd,3.1,2.69,2.86,NN
lord,lord,3.3,2.41,3.38,NN
lösemi,leukemia,1.24,3.38,1.92,NN
losyon,lotion,3.26,2.28,3.38,NN
lot,sprinkle,3.86,2.28,3.25,NN
loto,lotto,3.53,3.5,2.15,NN
luau,luau,3.53,2.8,3.67,NN
lügat,dictionary,3.53,1.96,3.44,NN
lüks,luxury,4.13,2.86,3.43,ADJ
lüks kamara,stateroom,3.32,2.32,3.1,NN
lüks lambası,luxury,4.13,2.86,3.43,NN
lumbar,lumbar,2.74,2.14,2.91,NN
lümpen,rabble,2.89,2.07,3.09,ADJ
lunapark treni,rollercoaster,3.88,3.82,2.39,NN
lüt<uf,favor,3.84,2.81,3.62,NN
lüzum,requirement,3.05,2.14,2.65,NN
lüzumlu,essential,3.63,2.65,3.65,ADJ
lüzumsuz,needless,2.63,1.98,2.58,ADJ
maaş,paycheck,4.24,3.89,3.81,NN
maaş günü,payday,4.48,3.91,3.27,NN
mabet^,sanctuary,4.03,1.82,3.58,NN
maç,match,3.31,2.03,3.53,NN
macarena,macarena,3.76,2.62,3.13,NN
macera,adventure,4.2,3.68,3.68,NN
maceracı,adventurer,4,3.14,3.42,NN
maceralı,adventurous,4.19,3.84,3.36,ADJ
maceraperest,adventurer,4,3.14,3.42,ADJ
maço,macho,2.92,2.48,2.97,ADJ
macun,putty,3.08,1.95,2.76,NN
madalya,medal,3.1,3.15,3.44,NN
madalyon,medallion,3.43,2.13,3.26,NN
madam,madam,3.09,2.03,2.84,NN
madama,madam,3.09,2.03,2.84,NN
